Gene stable ID	UniProtKB/Swiss-Prot ID
WBGene00013900	
WBGene00013901	
WBGene00013902	
WBGene00013903	
WBGene00013904	
WBGene00013905	
WBGene00013906	
WBGene00013907	
WBGene00013908	
WBGene00013909	
WBGene00013910	
WBGene00013911	
WBGene00013912	
WBGene00013913	
WBGene00013914	
WBGene00013915	
WBGene00013916	
WBGene00013917	
WBGene00013919	
WBGene00013920	
WBGene00013921	Q23369
WBGene00013921	
WBGene00013923	
WBGene00013924	
WBGene00013925	Q23450
WBGene00013926	Q18673
WBGene00013927	
WBGene00013928	
WBGene00013929	
WBGene00013930	
WBGene00013931	
WBGene00013932	
WBGene00013933	
WBGene00013934	
WBGene00013935	
WBGene00013937	
WBGene00013938	
WBGene00013939	
WBGene00013940	
WBGene00013941	
WBGene00013943	
WBGene00013944	
WBGene00013946	
WBGene00013947	
WBGene00013949	
WBGene00013950	Q9XTR8
WBGene00013951	
WBGene00013953	
WBGene00013954	
WBGene00013955	
WBGene00013956	
WBGene00013957	
WBGene00013958	Q94402
WBGene00013959	
WBGene00013960	
WBGene00013961	
WBGene00013962	
WBGene00013963	
WBGene00013964	
WBGene00013965	
WBGene00013966	
WBGene00013967	
WBGene00013968	
WBGene00013969	
WBGene00013970	
WBGene00013971	
WBGene00013972	
WBGene00013973	
WBGene00013974	Q23497
WBGene00013975	
WBGene00013976	G5ED47
WBGene00013978	P34633
WBGene00013979	P34635
WBGene00013980	P34636
WBGene00013982	P34639
WBGene00013983	P34640
WBGene00013983	
WBGene00013984	P34642
WBGene00013985	P34643
WBGene00013986	P34645
WBGene00013987	P34646
WBGene00013988	
WBGene00013989	
WBGene00013994	
WBGene00013996	
WBGene00013997	
WBGene00013998	
WBGene00013999	
WBGene00014000	O62515
WBGene00014001	
WBGene00014002	
WBGene00014003	
WBGene00014004	Q23544
WBGene00014006	
WBGene00014007	
WBGene00014008	
WBGene00014009	
WBGene00014011	P34648
WBGene00014012	P34649
WBGene00014013	P34650
WBGene00014014	P34651
WBGene00014015	P34653
WBGene00014016	P34654
WBGene00014017	P34655
WBGene00014018	P34656
WBGene00014019	P34657
WBGene00014020	
WBGene00014021	P30638
WBGene00014022	P30629
WBGene00014023	P30639
WBGene00014024	P30637
WBGene00014025	P30632
WBGene00014027	P30636
WBGene00014028	P30635
WBGene00014029	P34658
WBGene00014030	P30627
WBGene00014031	P30631
WBGene00014032	
WBGene00014033	P30647
WBGene00014033	
WBGene00014034	P30648
WBGene00014035	P30650
WBGene00014035	
WBGene00014036	P30651
WBGene00014037	P30652
WBGene00014038	P30653
WBGene00014039	
WBGene00014040	
WBGene00014041	
WBGene00014042	
WBGene00014043	
WBGene00014044	
WBGene00014045	
WBGene00014046	
WBGene00014047	
WBGene00014048	
WBGene00014049	
WBGene00014050	
WBGene00014051	
WBGene00014052	
WBGene00014053	Q23570
WBGene00014054	Q23571
WBGene00014055	
WBGene00014057	Q09662
WBGene00014057	
WBGene00014058	Q09629
WBGene00014060	Q09663
WBGene00014061	Q09664
WBGene00014062	Q09378
WBGene00014063	
WBGene00014064	
WBGene00014065	
WBGene00014066	
WBGene00014067	Q09380
WBGene00014068	
WBGene00014069	
WBGene00014070	
WBGene00014073	P34679
WBGene00014074	P34680
WBGene00014075	Q8I0G4
WBGene00014075	
WBGene00014076	
WBGene00014077	
WBGene00014078	
WBGene00014079	
WBGene00014080	
WBGene00014081	
WBGene00014082	
WBGene00014083	O62518
WBGene00014084	
WBGene00014085	
WBGene00014086	
WBGene00014087	
WBGene00014088	
WBGene00014089	
WBGene00014090	
WBGene00014091	
WBGene00014092	
WBGene00014093	
WBGene00014094	
WBGene00014095	
WBGene00014096	
WBGene00014097	
WBGene00014098	Q23629
WBGene00014098	
WBGene00014099	
WBGene00014100	
WBGene00014101	
WBGene00014102	O18303
WBGene00014103	O18304
WBGene00014104	
WBGene00014105	
WBGene00014106	
WBGene00014107	
WBGene00014108	
WBGene00014109	
WBGene00014111	
WBGene00014112	Q23646
WBGene00014113	
WBGene00014114	
WBGene00014115	G5EFL0
WBGene00014116	
WBGene00014117	Q94417
WBGene00014118	Q94421
WBGene00014119	
WBGene00014120	
WBGene00014121	
WBGene00014122	
WBGene00014123	Q23651
WBGene00014124	
WBGene00014125	
WBGene00014127	
WBGene00014128	Q09618
WBGene00014129	
WBGene00014130	Q09619
WBGene00014131	
WBGene00014132	
WBGene00014135	
WBGene00014136	
WBGene00014137	
WBGene00014138	
WBGene00014139	
WBGene00014140	
WBGene00014141	
WBGene00014142	
WBGene00014143	
WBGene00014144	
WBGene00014145	
WBGene00014148	
WBGene00014149	
WBGene00014150	
WBGene00014151	
WBGene00014152	
WBGene00014153	
WBGene00014154	
WBGene00014155	
WBGene00014156	
WBGene00014157	
WBGene00014158	
WBGene00014159	
WBGene00014160	
WBGene00014161	
WBGene00014162	
WBGene00014163	
WBGene00014164	Q09621
WBGene00014165	Q09622
WBGene00014166	Q09623
WBGene00014168	Q09382
WBGene00014168	
WBGene00014169	Q09383
WBGene00014170	Q09384
WBGene00014171	
WBGene00014172	Q27539
WBGene00014173	
WBGene00014174	
WBGene00014175	
WBGene00014176	
WBGene00014177	O18282
WBGene00014178	
WBGene00014179	
WBGene00014181	
WBGene00014182	
WBGene00014183	
WBGene00014184	
WBGene00014186	
WBGene00014188	
WBGene00014189	
WBGene00014190	
WBGene00014191	
WBGene00014192	
WBGene00014193	
WBGene00014194	
WBGene00014195	
WBGene00014196	
WBGene00014197	
WBGene00014198	
WBGene00014199	
WBGene00014200	
WBGene00014201	
WBGene00014202	Q23381
WBGene00014203	Q27536
WBGene00014204	
WBGene00014205	
WBGene00014206	
WBGene00014207	
WBGene00014208	
WBGene00014209	
WBGene00014210	Q23387
WBGene00014213	O02485
WBGene00014214	
WBGene00014215	
WBGene00014216	
WBGene00014217	
WBGene00014218	P34600
WBGene00014219	P34601
WBGene00014220	P34603
WBGene00014221	P34604
WBGene00014222	P34605
WBGene00014223	P34606
WBGene00014224	P34748
WBGene00014225	P34608
WBGene00014226	
WBGene00014227	Q09644
WBGene00014228	Q09357
WBGene00014229	Q09358
WBGene00014230	
WBGene00014232	Q09647
WBGene00014233	
WBGene00014234	
WBGene00014235	
WBGene00014236	
WBGene00014238	
WBGene00014239	
WBGene00014240	
WBGene00014241	
WBGene00014242	
WBGene00014243	Q21106
WBGene00014243	
WBGene00014244	Q09359
WBGene00014244	
WBGene00014245	Q09360
WBGene00014246	Q09361
WBGene00014247	Q09362
WBGene00014248	
WBGene00014249	
WBGene00014250	Q09651
WBGene00014251	Q09652
WBGene00014252	Q09364
WBGene00014253	Q09365
WBGene00014254	Q09653
WBGene00014255	Q09366
WBGene00014256	Q09655
WBGene00014258	
WBGene00014259	
WBGene00014260	Q09368
WBGene00014261	Q8I4B0
WBGene00014262	
WBGene00014300	
WBGene00014569	
WBGene00014666	
WBGene00014668	
WBGene00014669	
WBGene00014679	
WBGene00014697	
WBGene00014698	
WBGene00014699	
WBGene00014700	
WBGene00014761	
WBGene00014793	
WBGene00014801	
WBGene00014807	
WBGene00014813	
WBGene00014826	
WBGene00014848	
WBGene00014864	
WBGene00014871	
WBGene00014914	
WBGene00014924	
WBGene00014926	
WBGene00014938	
WBGene00014953	
WBGene00014965	
WBGene00014989	
WBGene00014997	
WBGene00014998	Q10904
WBGene00014999	Q10906
WBGene00015000	Q10907
WBGene00015001	
WBGene00015002	
WBGene00015003	
WBGene00015004	Q10912
WBGene00015005	
WBGene00015006	
WBGene00015007	
WBGene00015008	
WBGene00015009	
WBGene00015010	O02058
WBGene00015011	
WBGene00015012	
WBGene00015014	
WBGene00015015	
WBGene00015017	
WBGene00015018	
WBGene00015019	
WBGene00015020	
WBGene00015021	
WBGene00015022	
WBGene00015023	
WBGene00015024	
WBGene00015025	
WBGene00015026	
WBGene00015027	
WBGene00015028	
WBGene00015029	
WBGene00015030	
WBGene00015031	
WBGene00015032	
WBGene00015033	
WBGene00015034	
WBGene00015035	
WBGene00015036	
WBGene00015037	
WBGene00015038	
WBGene00015040	
WBGene00015041	
WBGene00015042	
WBGene00015043	
WBGene00015044	
WBGene00015045	
WBGene00015046	
WBGene00015047	Q17449
WBGene00015048	
WBGene00015049	
WBGene00015050	
WBGene00015051	
WBGene00015052	
WBGene00015053	
WBGene00015054	
WBGene00015055	
WBGene00015056	
WBGene00015057	Q960A1
WBGene00015059	Q09220
WBGene00015061	Q09221
WBGene00015062	Q09433
WBGene00015063	Q09223
WBGene00015064	Q09438
WBGene00015065	Q09224
WBGene00015066	Q09439
WBGene00015067	
WBGene00015068	
WBGene00015069	
WBGene00015070	
WBGene00015071	
WBGene00015072	
WBGene00015073	
WBGene00015074	
WBGene00015075	
WBGene00015076	
WBGene00015079	Q09964
WBGene00015079	
WBGene00015080	Q10909
WBGene00015081	Q09965
WBGene00015082	Q09966
WBGene00015083	Q09967
WBGene00015084	
WBGene00015085	Q960A0
WBGene00015085	
WBGene00015086	
WBGene00015087	
WBGene00015088	Q10917
WBGene00015088	
WBGene00015089	Q10918
WBGene00015091	
WBGene00015092	
WBGene00015093	
WBGene00015094	
WBGene00015095	
WBGene00015096	
WBGene00015097	
WBGene00015098	
WBGene00015099	P41992
WBGene00015100	P41993
WBGene00015101	P41994
WBGene00015102	P41996
WBGene00015103	P41998
WBGene00015104	P42000
WBGene00015105	
WBGene00015106	P42083
WBGene00015107	
WBGene00015108	
WBGene00015110	
WBGene00015111	
WBGene00015112	
WBGene00015113	
WBGene00015114	
WBGene00015115	Q10921
WBGene00015116	Q10457
WBGene00015117	
WBGene00015118	
WBGene00015119	Q10926
WBGene00015121	Q10927
WBGene00015122	Q10928
WBGene00015124	P34254
WBGene00015125	P34255
WBGene00015126	P34256
WBGene00015128	P34258
WBGene00015128	
WBGene00015129	P34259
WBGene00015130	P34260
WBGene00015131	
WBGene00015132	P34263
WBGene00015133	P34264
WBGene00015134	Q10932
WBGene00015135	
WBGene00015136	Q10933
WBGene00015137	Q10937
WBGene00015138	Q10938
WBGene00015138	
WBGene00015139	Q10939
WBGene00015141	Q10941
WBGene00015141	
WBGene00015142	Q10942
WBGene00015143	
WBGene00015145	
WBGene00015146	
WBGene00015147	
WBGene00015148	
WBGene00015149	
WBGene00015150	Q9BIB4
WBGene00015151	
WBGene00015152	
WBGene00015153	
WBGene00015155	Q10958
WBGene00015155	
WBGene00015156	Q10946
WBGene00015156	
WBGene00015157	Q7JPQ6
WBGene00015158	Q10948
WBGene00015159	Q10949
WBGene00015160	Q10950
WBGene00015161	Q10944
WBGene00015162	P53993
WBGene00015163	Q10952
WBGene00015164	
WBGene00015165	Q7Z118
WBGene00015167	Q11077
WBGene00015168	Q11067
WBGene00015169	
WBGene00015170	
WBGene00015171	
WBGene00015172	
WBGene00015173	
WBGene00015175	
WBGene00015176	O01839
WBGene00015176	
WBGene00015177	Q11069
WBGene00015177	
WBGene00015178	Q11070
WBGene00015179	Q11071
WBGene00015180	Q11072
WBGene00015181	Q11073
WBGene00015181	
WBGene00015182	Q11074
WBGene00015182	
WBGene00015183	
WBGene00015184	P90994
WBGene00015185	P90993
WBGene00015186	P90992
WBGene00015188	
WBGene00015189	
WBGene00015190	
WBGene00015191	
WBGene00015192	
WBGene00015193	
WBGene00015194	
WBGene00015196	
WBGene00015197	
WBGene00015198	
WBGene00015199	
WBGene00015200	
WBGene00015202	
WBGene00015203	Q09437
WBGene00015203	
WBGene00015204	Q09214
WBGene00015205	Q09215
WBGene00015206	Q09216
WBGene00015207	Q09217
WBGene00015207	
WBGene00015208	Q09218
WBGene00015210	
WBGene00015211	
WBGene00015214	
WBGene00015215	
WBGene00015216	
WBGene00015217	
WBGene00015218	
WBGene00015219	Q22885
WBGene00015220	
WBGene00015221	
WBGene00015222	
WBGene00015223	
WBGene00015224	
WBGene00015225	
WBGene00015226	
WBGene00015227	
WBGene00015228	
WBGene00015229	
WBGene00015230	
WBGene00015231	
WBGene00015232	
WBGene00015233	
WBGene00015235	G4RT11
WBGene00015236	
WBGene00015237	
WBGene00015238	Q95X35
WBGene00015238	
WBGene00015241	
WBGene00015242	
WBGene00015243	
WBGene00015244	
WBGene00015245	
WBGene00015246	
WBGene00015247	
WBGene00015248	O44441
WBGene00015249	
WBGene00015250	
WBGene00015251	O44440
WBGene00015251	
WBGene00015252	
WBGene00015253	
WBGene00015254	
WBGene00015255	
WBGene00015257	
WBGene00015258	
WBGene00015259	
WBGene00015260	
WBGene00015261	Q11078
WBGene00015262	Q11081
WBGene00015263	Q11082
WBGene00015263	
WBGene00015264	Q11083
WBGene00015265	Q11084
WBGene00015266	
WBGene00015267	
WBGene00015268	
WBGene00015270	
WBGene00015271	
WBGene00015272	
WBGene00015273	
WBGene00015277	
WBGene00015278	
WBGene00015279	
WBGene00015280	
WBGene00015281	
WBGene00015282	
WBGene00015283	
WBGene00015284	
WBGene00015285	
WBGene00015286	
WBGene00015287	O17204
WBGene00015288	
WBGene00015291	
WBGene00015292	Q11089
WBGene00015293	Q11090
WBGene00015294	Q11086
WBGene00015294	
WBGene00015295	Q11087
WBGene00015296	
WBGene00015297	
WBGene00015298	
WBGene00015299	
WBGene00015300	
WBGene00015301	
WBGene00015303	
WBGene00015305	
WBGene00015306	
WBGene00015307	
WBGene00015308	Q17569
WBGene00015309	
WBGene00015310	P90740
WBGene00015310	
WBGene00015311	
WBGene00015312	
WBGene00015313	
WBGene00015315	
WBGene00015316	
WBGene00015317	
WBGene00015318	
WBGene00015320	Q11091
WBGene00015321	Q11092
WBGene00015322	Q11093
WBGene00015323	Q11095
WBGene00015324	Q11096
WBGene00015325	Q11097
WBGene00015326	
WBGene00015327	O44445
WBGene00015328	O44443
WBGene00015329	
WBGene00015330	
WBGene00015331	
WBGene00015332	P34269
WBGene00015333	P34272
WBGene00015334	P34273
WBGene00015335	P34275
WBGene00015336	P34276
WBGene00015337	P34277
WBGene00015338	
WBGene00015339	
WBGene00015340	
WBGene00015341	
WBGene00015342	
WBGene00015344	
WBGene00015345	P34279
WBGene00015346	P34280
WBGene00015347	P34281
WBGene00015348	P34282
WBGene00015349	P34283
WBGene00015350	P34284
WBGene00015351	P34287
WBGene00015352	Q95QY7
WBGene00015353	P61228
WBGene00015354	Q11099
WBGene00015355	Q11101
WBGene00015356	Q11102
WBGene00015357	Q11103
WBGene00015358	
WBGene00015360	
WBGene00015361	
WBGene00015362	
WBGene00015364	
WBGene00015366	
WBGene00015367	
WBGene00015368	
WBGene00015369	
WBGene00015371	
WBGene00015372	Q11108
WBGene00015373	Q11109
WBGene00015374	Q11110
WBGene00015375	Q11111
WBGene00015376	Q11112
WBGene00015377	Q11113
WBGene00015378	Q11114
WBGene00015379	Q11115
WBGene00015380	Q11116
WBGene00015381	
WBGene00015382	
WBGene00015385	Q11105
WBGene00015386	Q11106
WBGene00015387	Q11122
WBGene00015388	Q11123
WBGene00015389	Q11124
WBGene00015390	Q11125
WBGene00015391	Q09508
WBGene00015392	
WBGene00015393	O01454
WBGene00015394	
WBGene00015395	
WBGene00015396	
WBGene00015397	
WBGene00015398	
WBGene00015399	
WBGene00015400	
WBGene00015401	
WBGene00015402	
WBGene00015403	
WBGene00015404	
WBGene00015405	
WBGene00015406	
WBGene00015407	
WBGene00015408	
WBGene00015409	
WBGene00015410	Q09445
WBGene00015411	
WBGene00015412	
WBGene00015413	O44451
WBGene00015414	
WBGene00015416	
WBGene00015417	
WBGene00015418	P34288
WBGene00015418	
WBGene00015419	
WBGene00015421	
WBGene00015422	
WBGene00015423	
WBGene00015424	
WBGene00015425	
WBGene00015426	
WBGene00015427	
WBGene00015428	Q11192
WBGene00015429	Q11193
WBGene00015430	Q11194
WBGene00015433	
WBGene00015434	
WBGene00015435	
WBGene00015437	
WBGene00015438	
WBGene00015442	
WBGene00015444	
WBGene00015446	
WBGene00015447	
WBGene00015448	
WBGene00015449	
WBGene00015450	
WBGene00015451	
WBGene00015453	
WBGene00015454	
WBGene00015455	Q17638
WBGene00015456	
WBGene00015457	
WBGene00015458	
WBGene00015459	
WBGene00015460	
WBGene00015461	
WBGene00015462	
WBGene00015463	
WBGene00015464	
WBGene00015465	
WBGene00015466	Q95X94
WBGene00015466	
WBGene00015467	
WBGene00015468	
WBGene00015469	
WBGene00015470	
WBGene00015471	
WBGene00015472	Q9GYK2
WBGene00015473	
WBGene00015474	
WBGene00015476	
WBGene00015477	Q11178
WBGene00015478	Q11179
WBGene00015479	
WBGene00015480	Q11181
WBGene00015481	P48053
WBGene00015483	Q11185
WBGene00015484	Q11186
WBGene00015484	
WBGene00015485	Q11187
WBGene00015486	Q11188
WBGene00015487	Q11189
WBGene00015488	Q11191
WBGene00015488	
WBGene00015489	
WBGene00015491	
WBGene00015492	Q17667
WBGene00015492	
WBGene00015493	
WBGene00015494	
WBGene00015495	
WBGene00015496	
WBGene00015497	
WBGene00015499	
WBGene00015500	
WBGene00015501	
WBGene00015504	
WBGene00015505	
WBGene00015507	
WBGene00015508	
WBGene00015509	
WBGene00015510	Q17688
WBGene00015511	
WBGene00015512	Q17693
WBGene00015513	
WBGene00015514	
WBGene00015515	Q17695
WBGene00015516	
WBGene00015517	
WBGene00015518	P34296
WBGene00015519	P34298
WBGene00015520	P34300
WBGene00015521	P34301
WBGene00015522	P34302
WBGene00015523	P34303
WBGene00015524	P34304
WBGene00015525	P34305
WBGene00015526	P34306
WBGene00015527	
WBGene00015528	
WBGene00015529	
WBGene00015530	
WBGene00015531	
WBGene00015532	
WBGene00015534	
WBGene00015535	
WBGene00015536	
WBGene00015537	
WBGene00015538	P50305
WBGene00015539	
WBGene00015540	P50306
WBGene00015541	
WBGene00015544	
WBGene00015545	
WBGene00015546	
WBGene00015547	
WBGene00015549	
WBGene00015551	
WBGene00015552	
WBGene00015553	Q17745
WBGene00015553	
WBGene00015554	
WBGene00015555	Q17750
WBGene00015557	P34307
WBGene00015558	P34310
WBGene00015559	P34311
WBGene00015560	
WBGene00015561	
WBGene00015564	
WBGene00015565	
WBGene00015566	
WBGene00015567	
WBGene00015568	
WBGene00015569	
WBGene00015570	
WBGene00015572	
WBGene00015573	
WBGene00015574	
WBGene00015576	
WBGene00015577	
WBGene00015578	
WBGene00015579	
WBGene00015580	Q95YF0
WBGene00015581	
WBGene00015582	
WBGene00015583	
WBGene00015586	
WBGene00015587	
WBGene00015589	
WBGene00015590	P34324
WBGene00015590	
WBGene00015591	P34325
WBGene00015592	
WBGene00015593	
WBGene00015595	
WBGene00015598	
WBGene00015599	
WBGene00015600	
WBGene00015601	
WBGene00015602	
WBGene00015604	
WBGene00015605	
WBGene00015606	
WBGene00015607	
WBGene00015608	
WBGene00015609	
WBGene00015610	
WBGene00015611	
WBGene00015613	
WBGene00015615	
WBGene00015618	
WBGene00015619	
WBGene00015620	
WBGene00015621	
WBGene00015622	
WBGene00015623	
WBGene00015624	
WBGene00015625	
WBGene00015626	
WBGene00015627	
WBGene00015628	Q17851
WBGene00015629	
WBGene00015630	
WBGene00015631	
WBGene00015632	O01735
WBGene00015633	
WBGene00015634	
WBGene00015635	
WBGene00015636	
WBGene00015637	
WBGene00015638	
WBGene00015639	
WBGene00015641	
WBGene00015642	
WBGene00015644	
WBGene00015645	
WBGene00015646	
WBGene00015647	Q09231
WBGene00015647	
WBGene00015648	
WBGene00015648	Q09232
WBGene00015649	Q09452
WBGene00015650	
WBGene00015651	
WBGene00015652	
WBGene00015653	
WBGene00015655	
WBGene00015656	
WBGene00015658	
WBGene00015660	
WBGene00015661	
WBGene00015662	
WBGene00015663	
WBGene00015664	
WBGene00015665	
WBGene00015666	
WBGene00015667	
WBGene00015668	
WBGene00015670	
WBGene00015671	
WBGene00015672	
WBGene00015673	
WBGene00015674	
WBGene00015675	
WBGene00015676	
WBGene00015677	O16883
WBGene00015678	Q5ZR76
WBGene00015679	
WBGene00015680	Q17902
WBGene00015681	
WBGene00015682	
WBGene00015683	
WBGene00015684	
WBGene00015685	
WBGene00015686	
WBGene00015687	
WBGene00015688	
WBGene00015689	
WBGene00015690	
WBGene00015691	
WBGene00015692	
WBGene00015693	
WBGene00015694	
WBGene00015695	
WBGene00015696	
WBGene00015697	
WBGene00015698	
WBGene00015700	
WBGene00015701	
WBGene00015702	
WBGene00015703	
WBGene00015704	
WBGene00015705	
WBGene00015706	
WBGene00015707	
WBGene00015708	
WBGene00015709	
WBGene00015710	
WBGene00015711	
WBGene00015712	
WBGene00015713	
WBGene00015714	
WBGene00015715	
WBGene00015716	
WBGene00015718	
WBGene00015720	
WBGene00015721	
WBGene00015722	
WBGene00015723	
WBGene00015724	
WBGene00015725	
WBGene00015726	
WBGene00015728	
WBGene00015729	
WBGene00015730	
WBGene00015731	
WBGene00015733	Q09235
WBGene00015734	Q09236
WBGene00015735	Q09460
WBGene00015735	
WBGene00015736	
WBGene00015737	
WBGene00015738	
WBGene00015739	
WBGene00015740	
WBGene00015741	
WBGene00015742	
WBGene00015743	
WBGene00015744	
WBGene00015745	
WBGene00015746	
WBGene00015747	P34327
WBGene00015748	
WBGene00015750	
WBGene00015751	
WBGene00015752	P34329
WBGene00015753	P34330
WBGene00015754	P34335
WBGene00015754	
WBGene00015755	
WBGene00015756	
WBGene00015757	
WBGene00015758	
WBGene00015759	
WBGene00015760	
WBGene00015762	
WBGene00015764	
WBGene00015765	
WBGene00015766	
WBGene00015767	
WBGene00015768	
WBGene00015769	
WBGene00015770	
WBGene00015772	
WBGene00015773	
WBGene00015774	
WBGene00015775	
WBGene00015776	Q09969
WBGene00015777	
WBGene00015778	
WBGene00015779	
WBGene00015780	
WBGene00015781	
WBGene00015782	
WBGene00015783	Q18006
WBGene00015784	
WBGene00015785	
WBGene00015786	
WBGene00015787	Q18008
WBGene00015788	
WBGene00015789	P83528
WBGene00015790	
WBGene00015791	
WBGene00015792	
WBGene00015793	Q18014
WBGene00015794	
WBGene00015795	
WBGene00015796	
WBGene00015797	
WBGene00015798	
WBGene00015799	
WBGene00015800	
WBGene00015801	
WBGene00015802	Q18026
WBGene00015803	
WBGene00015805	
WBGene00015806	Q8MNV7
WBGene00015807	
WBGene00015809	
WBGene00015810	
WBGene00015811	
WBGene00015813	
WBGene00015814	Q18040
WBGene00015815	
WBGene00015816	
WBGene00015817	
WBGene00015818	
WBGene00015819	
WBGene00015820	
WBGene00015821	
WBGene00015822	
WBGene00015823	
WBGene00015824	
WBGene00015825	
WBGene00015827	
WBGene00015828	
WBGene00015829	
WBGene00015830	
WBGene00015832	
WBGene00015833	
WBGene00015834	
WBGene00015835	
WBGene00015836	
WBGene00015837	
WBGene00015838	
WBGene00015839	
WBGene00015841	
WBGene00015842	
WBGene00015843	
WBGene00015845	
WBGene00015846	
WBGene00015847	
WBGene00015848	
WBGene00015849	
WBGene00015850	
WBGene00015851	
WBGene00015852	
WBGene00015853	
WBGene00015854	
WBGene00015855	
WBGene00015856	
WBGene00015857	
WBGene00015858	
WBGene00015859	
WBGene00015860	
WBGene00015861	
WBGene00015863	
WBGene00015864	
WBGene00015865	
WBGene00015866	
WBGene00015867	
WBGene00015868	
WBGene00015869	
WBGene00015870	
WBGene00015871	
WBGene00015872	
WBGene00015873	
WBGene00015875	
WBGene00015877	
WBGene00015878	
WBGene00015879	
WBGene00015882	
WBGene00015883	
WBGene00015884	
WBGene00015885	
WBGene00015886	
WBGene00015887	
WBGene00015888	
WBGene00015889	
WBGene00015890	
WBGene00015891	
WBGene00015892	
WBGene00015893	
WBGene00015894	
WBGene00015895	
