Gene stable ID	Human gene stable ID	Human orthology confidence [0 low, 1 high]
FBgn0030700	ENSG00000121964	1
FBgn0026059	ENSG00000196535	1
FBgn0033679		
FBgn0264711		
FBgn0267175		
FBgn0035742		
FBgn0250753	ENSG00000136261	1
FBgn0250753	ENSG00000082153	1
FBgn0028515		
FBgn0283548		
FBgn0250849		
FBgn0031213	ENSG00000249861	0
FBgn0031213	ENSG00000105198	0
FBgn0031213	ENSG00000006659	0
FBgn0031213	ENSG00000168961	0
FBgn0031213	ENSG00000171916	0
FBgn0031213	ENSG00000170298	0
FBgn0031213	ENSG00000205076	0
FBgn0031213	ENSG00000178934	0
FBgn0031213	ENSG00000105205	0
FBgn0031213	ENSG00000100097	0
FBgn0031213	ENSG00000133317	0
FBgn0051820		
FBgn0032001		
FBgn0001187	ENSG00000160883	0
FBgn0001187	ENSG00000106633	0
FBgn0001187	ENSG00000156510	0
FBgn0001187	ENSG00000159399	0
FBgn0001187	ENSG00000156515	0
FBgn0003046		
FBgn0031191	ENSG00000103540	0
FBgn0262375		
FBgn0267383	ENSG00000132388	1
FBgn0031359		
FBgn0052846		
FBgn0050338	ENSG00000013392	1
FBgn0050338	ENSG00000156253	0
FBgn0259831		
FBgn0005771	ENSG00000183779	1
FBgn0005771	ENSG00000165655	0
FBgn0033698	ENSG00000136813	1
FBgn0262025		
FBgn0265693		
FBgn0051948		
FBgn0035890	ENSG00000188566	1
FBgn0038355	ENSG00000130204	0
FBgn0038355	ENSG00000158882	0
FBgn0058064	ENSG00000227471	0
FBgn0261700		
FBgn0033447	ENSG00000141577	0
FBgn0030631		
FBgn0265416		
FBgn0031741		
FBgn0050044		
FBgn0001216	ENSG00000126803	0
FBgn0035004	ENSG00000247077	1
FBgn0266829		
FBgn0031409	ENSG00000164344	0
FBgn0031409	ENSG00000184647	0
FBgn0031409	ENSG00000253649	0
FBgn0031409	ENSG00000131187	0
FBgn0031409	ENSG00000129451	0
FBgn0031409	ENSG00000159403	0
FBgn0031409	ENSG00000139178	0
FBgn0051510		
FBgn0010309	ENSG00000186088	0
FBgn0264836		
FBgn0027095	ENSG00000145050	1
FBgn0027095	ENSG00000185267	1
FBgn0266446		
FBgn0263345		
FBgn0027093	ENSG00000113643	1
FBgn0030899	ENSG00000187821	0
FBgn0030899	ENSG00000188290	0
FBgn0030899	ENSG00000163909	0
FBgn0030899	ENSG00000197921	0
FBgn0030899	ENSG00000134107	0
FBgn0030899	ENSG00000114315	0
FBgn0030899	ENSG00000164683	0
FBgn0030899	ENSG00000069812	0
FBgn0030899	ENSG00000123095	0
FBgn0030899	ENSG00000179111	0
FBgn0030899	ENSG00000144485	0
FBgn0030899	ENSG00000173673	0
FBgn0030899	ENSG00000135547	0
FBgn0264745		
FBgn0036333	ENSG00000100139	0
FBgn0264305	ENSG00000136478	0
FBgn0002932	ENSG00000163121	0
FBgn0028947		
FBgn0002716	ENSG00000054796	1
FBgn0031784	ENSG00000139908	1
FBgn0260397	ENSG00000004487	1
FBgn0266537		
FBgn0004781		
FBgn0031805		
FBgn0267534		
FBgn0085475		
FBgn0033210	ENSG00000131876	1
FBgn0034013	ENSG00000107731	1
FBgn0034013	ENSG00000124602	0
FBgn0034013	ENSG00000182168	1
FBgn0034013	ENSG00000113763	0
FBgn0034013	ENSG00000156687	0
FBgn0034649	ENSG00000143315	1
FBgn0032967		
FBgn0035003		
FBgn0030870		
FBgn0035258		
FBgn0262823		
FBgn0262741		
FBgn0038656		
FBgn0039341		
FBgn0032898		
FBgn0000449		
FBgn0026566	ENSG00000141378	1
FBgn0037623		
FBgn0033019		
FBgn0051097		
FBgn0029827		
FBgn0013699		
FBgn0037737	ENSG00000100941	0
FBgn0003941	ENSG00000221983	1
FBgn0038190		
FBgn0085422		
FBgn0026391		
FBgn0267559		
FBgn0040729		
FBgn0033712		
FBgn0003482	ENSG00000108384	0
FBgn0027561	ENSG00000119522	0
FBgn0027561	ENSG00000205744	0
FBgn0027561	ENSG00000213047	0
FBgn0031078	ENSG00000155561	1
FBgn0085431		
FBgn0028407	ENSG00000160049	0
FBgn0026756	ENSG00000197888	0
FBgn0026756	ENSG00000196620	0
FBgn0026756	ENSG00000145626	0
FBgn0026756	ENSG00000135220	0
FBgn0026756	ENSG00000241635	0
FBgn0026756	ENSG00000167165	0
FBgn0026756	ENSG00000242366	0
FBgn0026756	ENSG00000242515	0
FBgn0026756	ENSG00000244122	0
FBgn0026756	ENSG00000241119	0
FBgn0026756	ENSG00000173610	0
FBgn0026756	ENSG00000271271	0
FBgn0026756	ENSG00000240224	0
FBgn0026756	ENSG00000243135	0
FBgn0026756	ENSG00000244474	0
FBgn0026756	ENSG00000171234	0
FBgn0026756	ENSG00000156096	0
FBgn0026756	ENSG00000174607	0
FBgn0026756	ENSG00000168671	0
FBgn0026756	ENSG00000109181	0
FBgn0026756	ENSG00000135226	0
FBgn0026756	ENSG00000213759	0
FBgn0037637	ENSG00000136003	1
FBgn0036177		
FBgn0266557		
FBgn0015031		
FBgn0051742		
FBgn0259998	ENSG00000151006	0
FBgn0259998	ENSG00000178226	0
FBgn0041238		
FBgn0032437		
FBgn0031142		
FBgn0031683	ENSG00000143575	0
FBgn0265663		
FBgn0265952		
FBgn0262801	ENSG00000166562	0
FBgn0262801	ENSG00000140612	0
FBgn0261461		
FBgn0034419		
FBgn0021895		
FBgn0040011	ENSG00000009790	0
FBgn0040011	ENSG00000128596	0
FBgn0037050	ENSG00000163596	1
FBgn0037050	ENSG00000003147	1
FBgn0014143	ENSG00000176692	1
FBgn0035690	ENSG00000198816	0
FBgn0035690	ENSG00000218891	0
FBgn0035690	ENSG00000167394	0
FBgn0265852		
FBgn0050412		
FBgn0263413		
FBgn0027581	ENSG00000134508	0
FBgn0027581	ENSG00000149679	0
FBgn0011297	ENSG00000214160	1
FBgn0040353		
FBgn0061469	ENSG00000114062	1
FBgn0086708	ENSG00000166170	0
FBgn0086708	ENSG00000156735	0
FBgn0086708	ENSG00000151929	0
FBgn0266442		
FBgn0033574		
FBgn0262991		
FBgn0028911		
FBgn0265978		
FBgn0046880		
FBgn0032335		
FBgn0051989	ENSG00000151503	0
FBgn0033860	ENSG00000002549	1
FBgn0027343	ENSG00000163251	0
FBgn0027343	ENSG00000188763	0
FBgn0027343	ENSG00000106483	0
FBgn0027343	ENSG00000111432	0
FBgn0027343	ENSG00000157240	0
FBgn0027343	ENSG00000177283	0
FBgn0027343	ENSG00000145423	0
FBgn0027343	ENSG00000155760	0
FBgn0027343	ENSG00000120057	0
FBgn0027343	ENSG00000162998	0
FBgn0027343	ENSG00000180340	0
FBgn0027343	ENSG00000104290	0
FBgn0027343	ENSG00000104332	0
FBgn0025352	ENSG00000138029	1
FBgn0265592		
FBgn0085297		
FBgn0026431	ENSG00000137822	1
FBgn0036595		
FBgn0267150		
FBgn0027376		
FBgn0000442	ENSG00000165059	0
FBgn0000442	ENSG00000142875	0
FBgn0000442	ENSG00000072062	0
FBgn0035767	ENSG00000164073	1
FBgn0031163		
FBgn0016036		
FBgn0086659		
FBgn0029837		
FBgn0031332		
FBgn0034736	ENSG00000146938	0
FBgn0034736	ENSG00000165246	0
FBgn0034736	ENSG00000172828	0
FBgn0034736	ENSG00000196338	0
FBgn0034736	ENSG00000087085	0
FBgn0034736	ENSG00000169992	0
FBgn0034736	ENSG00000172824	0
FBgn0034736	ENSG00000198848	0
FBgn0034736	ENSG00000170835	0
FBgn0034736	ENSG00000042832	0
FBgn0034736	ENSG00000172831	0
FBgn0034736	ENSG00000159398	0
FBgn0034736	ENSG00000169760	0
FBgn0029568		
FBgn0031048	ENSG00000173868	0
FBgn0031048	ENSG00000144362	1
FBgn0264821		
FBgn0263631		
FBgn0024728	ENSG00000121440	0
FBgn0024728	ENSG00000067840	0
FBgn0024728	ENSG00000165966	0
FBgn0051615		
FBgn0039483		
FBgn0053860		
FBgn0038964		
FBgn0035543		
FBgn0053803		
FBgn0085315		
FBgn0082942		
FBgn0003015		
FBgn0264710		
FBgn0041585	ENSG00000160991	0
FBgn0041585	ENSG00000175938	0
FBgn0041585	ENSG00000276045	1
FBgn0032115	ENSG00000106244	1
FBgn0027589		
FBgn0040096	ENSG00000104921	0
FBgn0040096	ENSG00000182566	0
FBgn0040096	ENSG00000104938	0
FBgn0040096	ENSG00000205846	0
FBgn0040096	ENSG00000161944	0
FBgn0040096	ENSG00000132514	0
FBgn0040096	ENSG00000187912	0
FBgn0040096	ENSG00000090659	0
FBgn0040096	ENSG00000111729	0
FBgn0040096	ENSG00000152672	0
FBgn0040096	ENSG00000141505	0
FBgn0040096	ENSG00000116031	0
FBgn0040096	ENSG00000198178	0
FBgn0040096	ENSG00000166523	0
FBgn0040096	ENSG00000166527	0
FBgn0267797		
FBgn0030573	ENSG00000172113	1
FBgn0085219		
FBgn0035479	ENSG00000168411	0
FBgn0082952		
FBgn0015381		
FBgn0000499	ENSG00000150764	0
FBgn0262275		
FBgn0051445	ENSG00000148120	0
FBgn0051445	ENSG00000142327	0
FBgn0051445	ENSG00000164307	0
FBgn0051445	ENSG00000164308	0
FBgn0051445	ENSG00000072657	0
FBgn0051445	ENSG00000113441	0
FBgn0051445	ENSG00000176393	0
FBgn0051445	ENSG00000172901	0
FBgn0051445	ENSG00000166825	0
FBgn0020521		
FBgn0266518	ENSG00000243725	0
FBgn0011852		
FBgn0029898		
FBgn0284236		
FBgn0029914		
FBgn0035094		
FBgn0011638	ENSG00000138385	1
FBgn0036887	ENSG00000183807	0
FBgn0036887	ENSG00000114023	1
FBgn0263451		
FBgn0052821		
FBgn0038273		
FBgn0050031	ENSG00000151006	0
FBgn0050031	ENSG00000178226	0
FBgn0034739	ENSG00000112232	0
FBgn0034739	ENSG00000112531	0
FBgn0034739	ENSG00000121774	0
FBgn0034739	ENSG00000131773	0
FBgn0038072		
FBgn0266929		
FBgn0083001		
FBgn0025616		
FBgn0025186	ENSG00000177479	1
FBgn0012004		
FBgn0082950		
FBgn0028868		
FBgn0261592		
FBgn0034899		
FBgn0051690		
FBgn0264000	ENSG00000116032	0
FBgn0264000	ENSG00000149403	0
FBgn0264000	ENSG00000152578	0
FBgn0264000	ENSG00000182771	0
FBgn0264000	ENSG00000161509	0
FBgn0264000	ENSG00000198785	0
FBgn0264000	ENSG00000164418	0
FBgn0264000	ENSG00000171189	0
FBgn0264000	ENSG00000155511	0
FBgn0264000	ENSG00000120251	0
FBgn0264000	ENSG00000273079	0
FBgn0264000	ENSG00000125675	0
FBgn0264000	ENSG00000163873	0
FBgn0264000	ENSG00000105737	0
FBgn0039150	ENSG00000189050	0
FBgn0039150	ENSG00000135119	0
FBgn0034477		
FBgn0038285		
FBgn0035858		
FBgn0085349		
FBgn0027575	ENSG00000136928	0
FBgn0027575	ENSG00000175697	0
FBgn0054056		
FBgn0037225		
FBgn0046763		
FBgn0265713		
FBgn0266928		
FBgn0261456	ENSG00000104375	1
FBgn0262426		
FBgn0066292		
FBgn0037297	ENSG00000107185	1
FBgn0033729		
FBgn0265749		
FBgn0015298	ENSG00000153037	1
FBgn0266376		
FBgn0264503		
FBgn0014869	ENSG00000171314	0
FBgn0014869	ENSG00000164708	0
FBgn0014869	ENSG00000226784	0
FBgn0053688		
FBgn0265252		
FBgn0053740		
FBgn0032749		
FBgn0036447	ENSG00000071073	0
FBgn0036447	ENSG00000182050	0
FBgn0036447	ENSG00000205301	0
FBgn0036447	ENSG00000161013	0
FBgn0034582	ENSG00000133063	0
FBgn0034582	ENSG00000133048	0
FBgn0034582	ENSG00000064886	0
FBgn0034582	ENSG00000085465	0
FBgn0263467		
FBgn0034829		
FBgn0267568		
FBgn0020391	ENSG00000030304	1
FBgn0266703		
FBgn0083042		
FBgn0051088		
FBgn0033133		
FBgn0038956	ENSG00000174990	0
FBgn0038956	ENSG00000063180	0
FBgn0038956	ENSG00000074410	0
FBgn0038956	ENSG00000185015	0
FBgn0038956	ENSG00000164879	0
FBgn0038956	ENSG00000133742	0
FBgn0038956	ENSG00000178538	0
FBgn0038956	ENSG00000107159	0
FBgn0038956	ENSG00000169239	0
FBgn0038956	ENSG00000168748	0
FBgn0038956	ENSG00000131686	0
FBgn0264545		
FBgn0003205	ENSG00000174775	1
FBgn0262427		
FBgn0031566	ENSG00000125772	0
FBgn0035582		
FBgn0001234		
FBgn0037284		
FBgn0030167		
FBgn0031360	ENSG00000100612	1
FBgn0039101		
FBgn0031815	ENSG00000125505	1
FBgn0267720		
FBgn0019643		
FBgn0265637		
FBgn0027548	ENSG00000162775	0
FBgn0027548	ENSG00000259956	0
FBgn0027548	ENSG00000116560	0
FBgn0027548	ENSG00000162437	0
FBgn0027548	ENSG00000147140	0
FBgn0027548	ENSG00000267303	0
FBgn0027548	ENSG00000161847	0
FBgn0030313	ENSG00000165476	0
FBgn0030313	ENSG00000068615	0
FBgn0030313	ENSG00000168476	0
FBgn0030313	ENSG00000115255	0
FBgn0030313	ENSG00000132563	0
FBgn0267934		
FBgn0030833	ENSG00000047188	0
FBgn0037797		
FBgn0065104		
FBgn0034643		
FBgn0035034		
FBgn0036126		
FBgn0030108		
FBgn0263757	ENSG00000144231	1
FBgn0036222	ENSG00000286001	1
FBgn0036222	ENSG00000073578	1
FBgn0265575	ENSG00000110446	0
FBgn0264603		
FBgn0024889	ENSG00000025800	1
FBgn0024889	ENSG00000196911	1
FBgn0024889	ENSG00000114030	1
FBgn0003231	ENSG00000161011	0
FBgn0000017		
FBgn0261849		
FBgn0038348		
FBgn0264605		
FBgn0267190		
FBgn0264987		
FBgn0015714		
FBgn0052774		
FBgn0028408	ENSG00000176194	0
FBgn0028408	ENSG00000187288	0
FBgn0028408	ENSG00000136305	0
FBgn0033426	ENSG00000076685	0
FBgn0033426	ENSG00000144130	0
FBgn0033426	ENSG00000111696	0
FBgn0033426	ENSG00000168268	0
FBgn0035483	ENSG00000090432	1
FBgn0262904		
FBgn0032014	ENSG00000128039	1
FBgn0032805		
FBgn0266406		
FBgn0083962	ENSG00000065060	0
FBgn0083962	ENSG00000111647	1
FBgn0039474	ENSG00000203837	0
FBgn0039474	ENSG00000101670	0
FBgn0039474	ENSG00000175445	0
FBgn0039474	ENSG00000188992	0
FBgn0039474	ENSG00000175535	0
FBgn0039474	ENSG00000166035	0
FBgn0039474	ENSG00000163898	0
FBgn0039474	ENSG00000187021	0
FBgn0039474	ENSG00000144837	0
FBgn0039474	ENSG00000266200	0
FBgn0053730		
FBgn0035208		
FBgn0266351		
FBgn0036191		
FBgn0030306	ENSG00000118363	1
FBgn0033404		
FBgn0038714		
FBgn0035942		
FBgn0267631		
FBgn0042198		
FBgn0034850		
FBgn0034645	ENSG00000119013	1
FBgn0085457		
FBgn0031134		
FBgn0034933	ENSG00000117597	1
FBgn0267731		
FBgn0038732	ENSG00000140284	0
FBgn0038732	ENSG00000143554	0
FBgn0038732	ENSG00000068366	0
FBgn0038732	ENSG00000151726	0
FBgn0038732	ENSG00000130304	0
FBgn0038732	ENSG00000164398	0
FBgn0038732	ENSG00000281938	0
FBgn0038732	ENSG00000083807	0
FBgn0038732	ENSG00000113396	0
FBgn0038732	ENSG00000167114	0
FBgn0038732	ENSG00000130377	0
FBgn0038732	ENSG00000123983	0
FBgn0038732	ENSG00000103740	0
FBgn0000182	ENSG00000115677	0
FBgn0266974		
FBgn0034468		
FBgn0264546		
FBgn0034330		
FBgn0031673	ENSG00000117906	1
FBgn0030933		
FBgn0037386	ENSG00000109667	0
FBgn0037386	ENSG00000163581	0
FBgn0037386	ENSG00000197241	0
FBgn0037386	ENSG00000181856	0
FBgn0037386	ENSG00000146411	0
FBgn0037386	ENSG00000251357	0
FBgn0037386	ENSG00000133460	0
FBgn0037386	ENSG00000059804	0
FBgn0037386	ENSG00000173262	0
FBgn0037386	ENSG00000197496	0
FBgn0037386	ENSG00000160326	0
FBgn0037386	ENSG00000117394	0
FBgn0267326		
FBgn0262487		
FBgn0030720	ENSG00000108592	1
FBgn0032200		
FBgn0034595		
FBgn0035064	ENSG00000139131	1
FBgn0053392		
FBgn0039120	ENSG00000110713	0
FBgn0000179		
FBgn0035357		
FBgn0266039		
FBgn0033241	ENSG00000144410	0
FBgn0033241	ENSG00000165078	0
FBgn0033241	ENSG00000080618	0
FBgn0033241	ENSG00000128510	0
FBgn0033241	ENSG00000158516	0
FBgn0033241	ENSG00000153002	0
FBgn0033241	ENSG00000158525	0
FBgn0033241	ENSG00000163751	0
FBgn0033241	ENSG00000091704	0
FBgn0046301		
FBgn0265708		
FBgn0004868	ENSG00000203879	0
FBgn0004868	ENSG00000057608	0
FBgn0052660		
FBgn0033761	ENSG00000121310	0
FBgn0033761	ENSG00000153046	0
FBgn0033761	ENSG00000129873	0
FBgn0033761	ENSG00000182415	0
FBgn0033761	ENSG00000172352	0
FBgn0033761	ENSG00000172288	0
FBgn0033761	ENSG00000166446	0
FBgn0033761	ENSG00000148090	0
FBgn0030659		
FBgn0041621		
FBgn0024249		
FBgn0050395		
FBgn0032587		
FBgn0001077		
FBgn0263497		
FBgn0005648	ENSG00000100836	1
FBgn0005648	ENSG00000258643	1
FBgn0033422		
FBgn0265444		
FBgn0026737	ENSG00000169621	0
FBgn0053538		
FBgn0038678		
FBgn0267398		
FBgn0266959		
FBgn0264955		
FBgn0037500		
FBgn0035155		
FBgn0029955		
FBgn0050010	ENSG00000213563	1
FBgn0024811	ENSG00000099942	1
FBgn0024811	ENSG00000167193	1
FBgn0050085	ENSG00000080345	0
FBgn0051269	ENSG00000167749	0
FBgn0051269	ENSG00000186474	1
FBgn0051269	ENSG00000167751	1
FBgn0051269	ENSG00000137648	0
FBgn0051269	ENSG00000169035	1
FBgn0051269	ENSG00000142515	0
FBgn0051269	ENSG00000129455	0
FBgn0051269	ENSG00000167754	0
FBgn0051269	ENSG00000167757	1
FBgn0051269	ENSG00000129437	1
FBgn0051269	ENSG00000167748	1
FBgn0051269	ENSG00000258223	0
FBgn0051269	ENSG00000103023	0
FBgn0002709		
FBgn0053354		
FBgn0037301	ENSG00000155229	0
FBgn0034788		
FBgn0264740	ENSG00000125741	0
FBgn0040959		
FBgn0011710	ENSG00000180096	0
FBgn0011710	ENSG00000138758	0
FBgn0011710	ENSG00000154997	0
FBgn0011710	ENSG00000140623	0
FBgn0038519	ENSG00000165672	1
FBgn0004888	ENSG00000163541	1
FBgn0283473		
FBgn0037324		
FBgn0267365		
FBgn0054027		
FBgn0015019	ENSG00000163468	1
FBgn0085287		
FBgn0053644		
FBgn0013548	ENSG00000143476	1
FBgn0030028		
FBgn0029838	ENSG00000130193	1
FBgn0032856		
FBgn0033551	ENSG00000121644	1
FBgn0265382		
FBgn0260817	ENSG00000042088	1
FBgn0038695		
FBgn0034502		
FBgn0038680		
FBgn0036723		
FBgn0000114	ENSG00000048740	0
FBgn0000114	ENSG00000149187	0
FBgn0000114	ENSG00000101489	0
FBgn0000114	ENSG00000159409	0
FBgn0051719	ENSG00000166133	1
FBgn0085470	ENSG00000182118	0
FBgn0085470	ENSG00000168016	0
FBgn0085470	ENSG00000176973	0
FBgn0053965	ENSG00000140522	0
FBgn0053965	ENSG00000177182	0
FBgn0053965	ENSG00000146352	0
FBgn0267458		
FBgn0033054	ENSG00000157600	1
FBgn0011661	ENSG00000137710	1
FBgn0011661	ENSG00000147065	1
FBgn0011661	ENSG00000092820	1
FBgn0037242	ENSG00000198060	0
FBgn0262442		
FBgn0083985		
FBgn0028837	ENSG00000168090	0
FBgn0032660		
FBgn0037121	ENSG00000163882	0
FBgn0259858		
FBgn0003091	ENSG00000123143	0
FBgn0003091	ENSG00000258989	0
FBgn0003091	ENSG00000027075	0
FBgn0003091	ENSG00000154229	0
FBgn0003091	ENSG00000166501	0
FBgn0003091	ENSG00000126583	0
FBgn0003091	ENSG00000067606	0
FBgn0003091	ENSG00000163558	0
FBgn0003091	ENSG00000171132	0
FBgn0003091	ENSG00000065243	0
FBgn0003091	ENSG00000160447	0
FBgn0261059		
FBgn0037974	ENSG00000198610	0
FBgn0037974	ENSG00000198074	0
FBgn0037974	ENSG00000196139	0
FBgn0037974	ENSG00000187134	0
FBgn0037974	ENSG00000053371	0
FBgn0037974	ENSG00000151632	0
FBgn0037974	ENSG00000264006	0
FBgn0037974	ENSG00000227471	0
FBgn0037974	ENSG00000162482	0
FBgn0031367		
FBgn0034545		
FBgn0032755		
FBgn0035001		
FBgn0023415		
FBgn0085427		
FBgn0266213		
FBgn0029996	ENSG00000186591	1
FBgn0050065		
FBgn0001263		
FBgn0260238		
FBgn0264922	ENSG00000188612	1
FBgn0264922	ENSG00000184900	1
FBgn0264922	ENSG00000177688	1
FBgn0024836	ENSG00000143126	0
FBgn0024836	ENSG00000165323	0
FBgn0024836	ENSG00000086570	0
FBgn0024836	ENSG00000075275	0
FBgn0024836	ENSG00000083857	0
FBgn0024836	ENSG00000008300	0
FBgn0030556	ENSG00000111880	1
FBgn0028500	ENSG00000107036	1
FBgn0032843		
FBgn0034629	ENSG00000168306	0
FBgn0029896		
FBgn0265640		
FBgn0266812		
FBgn0267484		
FBgn0051365	ENSG00000218891	0
FBgn0052481		
FBgn0026374	ENSG00000158106	1
FBgn0026374	ENSG00000131941	1
FBgn0033135		
FBgn0020930	ENSG00000274588	0
FBgn0020930	ENSG00000136267	0
FBgn0034276	ENSG00000123453	1
FBgn0004837	ENSG00000168214	1
FBgn0013810	ENSG00000118997	1
FBgn0001325		
FBgn0264949		
FBgn0000376	ENSG00000007545	0
FBgn0000376	ENSG00000261732	0
FBgn0036032		
FBgn0039251		
FBgn0267728	ENSG00000112655	0
FBgn0033482	ENSG00000103226	1
FBgn0033482	ENSG00000103512	1
FBgn0033482	ENSG00000185164	1
FBgn0054041	ENSG00000178467	0
FBgn0054041	ENSG00000149380	0
FBgn0004573	ENSG00000148680	1
FBgn0001285		
FBgn0261581		
FBgn0025632		
FBgn0001145	ENSG00000135821	1
FBgn0053240		
FBgn0015513	ENSG00000134516	0
FBgn0039089		
FBgn0266310		
FBgn0041111	ENSG00000072364	0
FBgn0041111	ENSG00000172493	0
FBgn0041111	ENSG00000155966	0
FBgn0041111	ENSG00000144218	0
FBgn0011870		
FBgn0051070		
FBgn0053296		
FBgn0001125	ENSG00000125166	1
FBgn0085482		
FBgn0051324		
FBgn0262613		
FBgn0037669		
FBgn0001098	ENSG00000182890	1
FBgn0001098	ENSG00000148672	1
FBgn0027611	ENSG00000269242	0
FBgn0027611	ENSG00000104774	1
FBgn0027611	ENSG00000269590	0
FBgn0053362		
FBgn0053276	ENSG00000167118	1
FBgn0053427		
FBgn0037023		
FBgn0025390		
FBgn0030679	ENSG00000213221	0
FBgn0266570	ENSG00000170468	1
FBgn0266570	ENSG00000170854	0
FBgn0262269		
FBgn0024319	ENSG00000168447	0
FBgn0024319	ENSG00000072182	0
FBgn0024319	ENSG00000162572	0
FBgn0024319	ENSG00000111319	0
FBgn0024319	ENSG00000108684	0
FBgn0024319	ENSG00000166828	0
FBgn0024319	ENSG00000213199	0
FBgn0024319	ENSG00000110881	0
FBgn0034510		
FBgn0004638	ENSG00000177885	1
FBgn0264822		
FBgn0001120		
FBgn0040877		
FBgn0004400		
FBgn0030958		
FBgn0031596	ENSG00000182224	1
FBgn0051704		
FBgn0051166		
FBgn0000578	ENSG00000196405	0
FBgn0000578	ENSG00000198369	0
FBgn0000578	ENSG00000166068	0
FBgn0000578	ENSG00000188766	0
FBgn0000578	ENSG00000154380	0
FBgn0000578	ENSG00000125753	0
FBgn0267336	ENSG00000186918	0
FBgn0267336	ENSG00000125520	0
FBgn0266136	ENSG00000159899	0
FBgn0266136	ENSG00000101890	0
FBgn0266136	ENSG00000152402	0
FBgn0266136	ENSG00000164742	0
FBgn0266136	ENSG00000121281	0
FBgn0266136	ENSG00000078295	0
FBgn0266136	ENSG00000070019	0
FBgn0266136	ENSG00000164116	0
FBgn0266136	ENSG00000132518	0
FBgn0266136	ENSG00000129467	0
FBgn0031436	ENSG00000184752	1
FBgn0086031		
FBgn0086661		
FBgn0053403		
FBgn0263620		
FBgn0050037	ENSG00000198488	0
FBgn0050037	ENSG00000183778	0
FBgn0034568		
FBgn0013709		
FBgn0035169	ENSG00000121310	0
FBgn0035169	ENSG00000153046	0
FBgn0035169	ENSG00000129873	0
FBgn0035169	ENSG00000182415	0
FBgn0035169	ENSG00000172352	0
FBgn0035169	ENSG00000172288	0
FBgn0035169	ENSG00000166446	0
FBgn0035169	ENSG00000148090	0
FBgn0046296	ENSG00000140995	1
FBgn0052185		
FBgn0032249	ENSG00000167291	1
FBgn0037153	ENSG00000079931	0
FBgn0052055		
FBgn0004778		
FBgn0082968		
FBgn0052652		
FBgn0267468		
FBgn0029888	ENSG00000255339	1
FBgn0029888	ENSG00000166136	1
FBgn0032094		
FBgn0030763		
FBgn0033497		
FBgn0267995		
FBgn0030357	ENSG00000172731	0
FBgn0260935	ENSG00000196455	1
FBgn0037897		
FBgn0026760		
FBgn0259791	ENSG00000136122	0
FBgn0037405		
FBgn0029747		
FBgn0000576		
FBgn0053888	ENSG00000146047	0
FBgn0053888	ENSG00000285480	0
FBgn0053888	ENSG00000101812	0
FBgn0053888	ENSG00000123569	0
FBgn0262441		
FBgn0051176		
FBgn0014006	ENSG00000197442	0
FBgn0014006	ENSG00000180815	0
FBgn0014006	ENSG00000142733	0
FBgn0283477		
FBgn0032900		
FBgn0063494	ENSG00000155962	0
FBgn0063494	ENSG00000124194	0
FBgn0063494	ENSG00000169504	0
FBgn0063494	ENSG00000133433	0
FBgn0063494	ENSG00000099984	0
FBgn0063494	ENSG00000148834	0
FBgn0063494	ENSG00000159212	0
FBgn0063494	ENSG00000213719	0
FBgn0063494	ENSG00000104381	0
FBgn0063494	ENSG00000276950	0
FBgn0063494	ENSG00000065621	0
FBgn0063494	ENSG00000112782	0
FBgn0063494	ENSG00000169583	0
FBgn0028942		
FBgn0039523		
FBgn0032815	ENSG00000130856	0
FBgn0032271	ENSG00000182333	0
FBgn0032271	ENSG00000107798	0
FBgn0032271	ENSG00000173239	0
FBgn0032271	ENSG00000204021	0
FBgn0032271	ENSG00000204022	0
FBgn0032271	ENSG00000204020	0
FBgn0033499		
FBgn0037548	ENSG00000117480	0
FBgn0261873	ENSG00000072415	0
FBgn0000520	ENSG00000122034	0
FBgn0000520	ENSG00000249471	0
FBgn0000520	ENSG00000083812	0
FBgn0000520	ENSG00000153975	0
FBgn0000520	ENSG00000163795	0
FBgn0000520	ENSG00000114853	0
FBgn0000520	ENSG00000198740	0
FBgn0267469		
FBgn0032779	ENSG00000163283	1
FBgn0032779	ENSG00000163295	1
FBgn0032779	ENSG00000163286	1
FBgn0032779	ENSG00000162551	1
FBgn0004584	ENSG00000100823	0
FBgn0026255	ENSG00000116032	0
FBgn0026255	ENSG00000149403	0
FBgn0026255	ENSG00000152578	0
FBgn0026255	ENSG00000182771	0
FBgn0026255	ENSG00000161509	0
FBgn0026255	ENSG00000198785	0
FBgn0026255	ENSG00000164418	0
FBgn0026255	ENSG00000171189	0
FBgn0026255	ENSG00000155511	0
FBgn0026255	ENSG00000120251	0
FBgn0026255	ENSG00000273079	0
FBgn0026255	ENSG00000152208	0
FBgn0026255	ENSG00000105464	0
FBgn0026255	ENSG00000125675	0
FBgn0026255	ENSG00000183454	0
FBgn0026255	ENSG00000163873	0
FBgn0026255	ENSG00000105737	0
FBgn0266432	ENSG00000067842	0
FBgn0266432	ENSG00000127249	0
FBgn0266432	ENSG00000174437	0
FBgn0266432	ENSG00000105409	0
FBgn0266432	ENSG00000285505	0
FBgn0266432	ENSG00000196296	0
FBgn0266432	ENSG00000070961	0
FBgn0266432	ENSG00000018625	0
FBgn0266432	ENSG00000017260	0
FBgn0266432	ENSG00000187527	0
FBgn0266432	ENSG00000075673	0
FBgn0266432	ENSG00000133657	0
